title,Token,stopword,stemmed,label
toko kelom geulis keng alas kaki yang tak lekang waktu,"['toko', 'kelom', 'geulis', 'keng', 'alas', 'kaki', 'yang', 'tak', 'lekang', 'waktu']","['toko', 'kelom', 'geulis', 'keng', 'alas', 'kaki', 'lekang']",toko kelom geulis keng alas kaki lekang,0
pemkot bandung dan bssn teken kerja sama pemanfaatan sertifikat elektronik,"['pemkot', 'bandung', 'dan', 'bssn', 'teken', 'kerja', 'sama', 'pemanfaatan', 'sertifikat', 'elektronik']","['pemkot', 'bssn', 'teken', 'kerja', 'pemanfaatan', 'sertifikat', 'elektronik']",pemkot bssn teken kerja manfaat sertifikat elektronik,1
kolaborasi bangkitkan braga dari dampak pandemi covid  ,"['kolaborasi', 'bangkitkan', 'braga', 'dari', 'dampak', 'pandemi', 'covid']","['kolaborasi', 'bangkitkan', 'braga', 'dampak', 'pandemi', 'covid']",kolaborasi bangkit braga dampak pandemi covid,1
taman super hero ini sejumlah fakta menarik yang perlu diketahui,"['taman', 'super', 'hero', 'ini', 'sejumlah', 'fakta', 'menarik', 'yang', 'perlu', 'diketahui']","['taman', 'super', 'hero', 'fakta', 'menarik']",taman super hero fakta tarik,0
kejar target kelurahan mulai invetarisasi ptsl     ,"['kejar', 'target', 'kelurahan', 'mulai', 'invetarisasi', 'ptsl']","['kejar', 'target', 'kelurahan', 'invetarisasi', 'ptsl']",kejar target lurah invetarisasi ptsl,1
pemkot bandung targetkan vaksin booster capai    persen di akhir agustus,"['pemkot', 'bandung', 'targetkan', 'vaksin', 'booster', 'capai', 'persen', 'di', 'akhir', 'agustus']","['pemkot', 'targetkan', 'vaksin', 'booster', 'capai', 'persen', 'agustus']",pemkot target vaksin booster capai persen agustus,1
rancang   program prioritas pemkot bandung bakal anggarkan rp   triliun,"['rancang', 'program', 'prioritas', 'pemkot', 'bandung', 'bakal', 'anggarkan', 'rp', 'triliun']","['rancang', 'program', 'prioritas', 'pemkot', 'anggarkan', 'triliun']",rancang program prioritas pemkot anggar triliun,1
mpls dan ptm sekolah di kota bandung berlangsung     persen,"['mpls', 'dan', 'ptm', 'sekolah', 'di', 'kota', 'bandung', 'berlangsung', 'persen']","['mpls', 'ptm', 'sekolah', 'kota', 'persen']",mpls ptm sekolah kota persen,0
musim pancaroba waspadai   penyakit yang rentan terjadi,"['musim', 'pancaroba', 'waspadai', 'penyakit', 'yang', 'rentan', 'terjadi']","['musim', 'pancaroba', 'waspadai', 'penyakit', 'rentan']",musim pancaroba waspada sakit rentan,2
aturan baru masuk mal di kota bandung berikut ini penjelasannya,"['aturan', 'baru', 'masuk', 'mal', 'di', 'kota', 'bandung', 'berikut', 'ini', 'penjelasannya']","['aturan', 'masuk', 'mal', 'kota', 'penjelasannya']",atur masuk mal kota jelas,0
tekankan booster yana jika kita turun ke ppkm level   semua kena rugi,"['tekankan', 'booster', 'yana', 'jika', 'kita', 'turun', 'ke', 'ppkm', 'level', 'semua', 'kena', 'rugi']","['tekankan', 'booster', 'yana', 'turun', 'ppkm', 'level', 'kena', 'rugi']",tekan booster yana turun ppkm level kena rugi,1
salat iduladha berjemaah di masjid bisa     persen,"['salat', 'iduladha', 'berjemaah', 'di', 'masjid', 'bisa', 'persen']","['salat', 'iduladha', 'berjemaah', 'masjid', 'persen']",salat iduladha jemaah masjid persen,0
kepala disdik kota bandung mpls tumbuhkan kreativitas siswa baru,"['kepala', 'disdik', 'kota', 'bandung', 'mpls', 'tumbuhkan', 'kreativitas', 'siswa', 'baru']","['kepala', 'disdik', 'kota', 'mpls', 'tumbuhkan', 'kreativitas', 'siswa']",kepala disdik kota mpls tumbuh kreativitas siswa,1
yuk manfaatkan program pemutihan pajak kendaraan hingga    agustus,"['yuk', 'manfaatkan', 'program', 'pemutihan', 'pajak', 'kendaraan', 'hingga', 'agustus']","['yuk', 'manfaatkan', 'program', 'pemutihan', 'pajak', 'kendaraan', 'agustus']",yuk manfaat program mutih pajak kendara agustus,0
pemkot bandung terus akselerasi sertifikasi tanah tempat ibadah,"['pemkot', 'bandung', 'terus', 'akselerasi', 'sertifikasi', 'tanah', 'tempat', 'ibadah']","['pemkot', 'akselerasi', 'sertifikasi', 'tanah', 'ibadah']",pemkot akselerasi sertifikasi tanah ibadah,1
pandemi covid   mereda pelaku usaha kuliner mulai menggeliat,"['pandemi', 'covid', 'mereda', 'pelaku', 'usaha', 'kuliner', 'mulai', 'menggeliat']","['pandemi', 'covid', 'mereda', 'pelaku', 'usaha', 'kuliner', 'menggeliat']",pandemi covid reda laku usaha kuliner geliat,1
buruan sae kecamatan ujungberung bantu ekonomi warga,"['buruan', 'sae', 'kecamatan', 'ujungberung', 'bantu', 'ekonomi', 'warga']","['buruan', 'sae', 'kecamatan', 'ujungberung', 'bantu', 'ekonomi', 'warga']",buru sae camat ujungberung bantu ekonomi warga,1
canggih layanan administrasi kependudukan kota bandung siap go digital,"['canggih', 'layanan', 'administrasi', 'kependudukan', 'kota', 'bandung', 'siap', 'go', 'digital']","['canggih', 'layanan', 'administrasi', 'kependudukan', 'kota', 'go', 'digital']",canggih layan administrasi duduk kota go digital,1
dukung mpls wali siswa sdn     andir kidul ikut upacara bersama,"['dukung', 'mpls', 'wali', 'siswa', 'sdn', 'andir', 'kidul', 'ikut', 'upacara', 'bersama']","['dukung', 'mpls', 'wali', 'siswa', 'sdn', 'andir', 'kidul', 'upacara']",dukung mpls wali siswa sdn andir kidul upacara,1
kecamatan rancasari dukung umkm miliki nib dan pirt,"['kecamatan', 'rancasari', 'dukung', 'umkm', 'miliki', 'nib', 'dan', 'pirt']","['kecamatan', 'rancasari', 'dukung', 'umkm', 'miliki', 'nib', 'pirt']",camat rancasari dukung umkm milik nib pirt,1
cegah pmk jangan satukan daging dan jeroan dalam satu wadah,"['cegah', 'pmk', 'jangan', 'satukan', 'daging', 'dan', 'jeroan', 'dalam', 'satu', 'wadah']","['cegah', 'pmk', 'satukan', 'daging', 'jeroan', 'wadah']",cegah pmk satu daging jeroan wadah,0
jelang iduladha pemkot bandung telah periksa      hewan kurban,"['jelang', 'iduladha', 'pemkot', 'bandung', 'telah', 'periksa', 'hewan', 'kurban']","['jelang', 'iduladha', 'pemkot', 'periksa', 'hewan', 'kurban']",jelang iduladha pemkot periksa hewan kurban,1
coworking space rancasari pusat umkm naikkan level marketing,"['coworking', 'space', 'rancasari', 'pusat', 'umkm', 'naikkan', 'level', 'marketing']","['coworking', 'space', 'rancasari', 'pusat', 'umkm', 'naikkan', 'level', 'marketing']",coworking space rancasari pusat umkm naik level marketing,1
gudang insan kreatif ini   jagoan subsektor ekraf kota bandung,"['gudang', 'insan', 'kreatif', 'ini', 'jagoan', 'subsektor', 'ekraf', 'kota', 'bandung']","['gudang', 'insan', 'kreatif', 'jagoan', 'subsektor', 'ekraf', 'kota']",gudang insan kreatif jago subsektor ekraf kota,1
ngobras puspaga yunimar ajak para ibu melek isu keluarga,"['ngobras', 'puspaga', 'yunimar', 'ajak', 'para', 'ibu', 'melek', 'isu', 'keluarga']","['ngobras', 'puspaga', 'yunimar', 'ajak', 'melek', 'isu', 'keluarga']",ngobras puspaga yunimar ajak melek isu keluarga,1
wakil ketua dprd kota bandung ade supriadi wafat yana berduka,"['wakil', 'ketua', 'dprd', 'kota', 'bandung', 'ade', 'supriadi', 'wafat', 'yana', 'berduka']","['wakil', 'ketua', 'dprd', 'kota', 'ade', 'supriadi', 'wafat', 'yana', 'berduka']",wakil ketua dprd kota ade supriadi wafat yana duka,2
pemkot bandung bersama kodim     bs salurkan      dus minyak goreng curah,"['pemkot', 'bandung', 'bersama', 'kodim', 'bs', 'salurkan', 'dus', 'minyak', 'goreng', 'curah']","['pemkot', 'kodim', 'bs', 'salurkan', 'dus', 'minyak', 'goreng', 'curah']",pemkot kodim bs salur dus minyak goreng curah,1
sosok di balik seramnya valak terdapat kisah inspiratif,"['sosok', 'di', 'balik', 'seramnya', 'valak', 'terdapat', 'kisah', 'inspiratif']","['sosok', 'seramnya', 'valak', 'kisah', 'inspiratif']",sosok seram valak kisah inspiratif,1
pemkot bandung seriusi bpjs ketenagakerjaan bagi nonasn,"['pemkot', 'bandung', 'seriusi', 'bpjs', 'ketenagakerjaan', 'bagi', 'nonasn']","['pemkot', 'seriusi', 'bpjs', 'ketenagakerjaan', 'nonasn']",pemkot serius bpjs ketenagakerjaan nonasn,1
pemkot bandung sebarkan     ekor kambing dan    ekor sapi kurban,"['pemkot', 'bandung', 'sebarkan', 'ekor', 'kambing', 'dan', 'ekor', 'sapi', 'kurban']","['pemkot', 'sebarkan', 'ekor', 'kambing', 'ekor', 'sapi', 'kurban']",pemkot sebar ekor kambing ekor sapi kurban,1
turnemen sepak bola wanita piala wali kota bandung yana kita berpotensi,"['turnemen', 'sepak', 'bola', 'wanita', 'piala', 'wali', 'kota', 'bandung', 'yana', 'kita', 'berpotensi']","['turnemen', 'sepak', 'bola', 'wanita', 'piala', 'wali', 'kota', 'yana', 'berpotensi']",turnemen sepak bola wanita piala wali kota yana potensi,1
keren pemkot bandung raih tiga penghargaan manajemen asn dari bkn,"['keren', 'pemkot', 'bandung', 'raih', 'tiga', 'penghargaan', 'manajemen', 'asn', 'dari', 'bkn']","['keren', 'pemkot', 'raih', 'penghargaan', 'manajemen', 'asn', 'bkn']",keren pemkot raih harga manajemen asn bkn,1
makanan yang wajib dicoba ketika berkuliah di kawasan cibiru,"['makanan', 'yang', 'wajib', 'dicoba', 'ketika', 'berkuliah', 'di', 'kawasan', 'cibiru']","['makanan', 'wajib', 'dicoba', 'berkuliah', 'kawasan', 'cibiru']",makan wajib coba kuliah kawasan cibiru,0
hujan meteor bakal lintasi langit kota bandung juli ini,"['hujan', 'meteor', 'bakal', 'lintasi', 'langit', 'kota', 'bandung', 'juli', 'ini']","['hujan', 'meteor', 'lintasi', 'langit', 'kota', 'juli']",hujan meteor lintas langit kota juli,2
tim penggerak pkk kota bandung bagikan kurban untuk anak yatim,"['tim', 'penggerak', 'pkk', 'kota', 'bandung', 'bagikan', 'kurban', 'untuk', 'anak', 'yatim']","['tim', 'penggerak', 'pkk', 'kota', 'bagikan', 'kurban', 'anak', 'yatim']",tim gerak pkk kota bagi kurban anak yatim,1
wali kota bandung ingatkan taat prokes saat mpls dan ptm,"['wali', 'kota', 'bandung', 'ingatkan', 'taat', 'prokes', 'saat', 'mpls', 'dan', 'ptm']","['wali', 'kota', 'ingatkan', 'taat', 'prokes', 'mpls', 'ptm']",wali kota ingat taat prokes mpls ptm,1
begini cara mengolah daging kurban cegah virus pmk,"['begini', 'cara', 'mengolah', 'daging', 'kurban', 'cegah', 'virus', 'pmk']","['mengolah', 'daging', 'kurban', 'cegah', 'virus', 'pmk']",olah daging kurban cegah virus pmk,1
jelang idul adha pemkot bandung telah periksa      hewan,"['jelang', 'idul', 'adha', 'pemkot', 'bandung', 'telah', 'periksa', 'hewan']","['jelang', 'idul', 'adha', 'pemkot', 'periksa', 'hewan']",jelang idul adha pemkot periksa hewan,1
mencari audio tape berkualitas tinggi harga miring yuk kunjungi pasar cihapit,"['mencari', 'audio', 'tape', 'berkualitas', 'tinggi', 'harga', 'miring', 'yuk', 'kunjungi', 'pasar', 'cihapit']","['mencari', 'audio', 'tape', 'berkualitas', 'harga', 'miring', 'yuk', 'kunjungi', 'pasar', 'cihapit']",cari audio tape kualitas harga miring yuk kunjung pasar cihapit,0
jelang peringatan hari anak nasional kota bandung gelar sejumlah kegiatan,"['jelang', 'peringatan', 'hari', 'anak', 'nasional', 'kota', 'bandung', 'gelar', 'sejumlah', 'kegiatan']","['jelang', 'peringatan', 'anak', 'nasional', 'kota', 'gelar', 'kegiatan']",jelang ingat anak nasional kota gelar giat,0
cegah penyimpangan penyelenggara penggalangan dana harus akuntabel dan transparan,"['cegah', 'penyimpangan', 'penyelenggara', 'penggalangan', 'dana', 'harus', 'akuntabel', 'dan', 'transparan']","['cegah', 'penyimpangan', 'penyelenggara', 'penggalangan', 'dana', 'akuntabel', 'transparan']",cegah simpang selenggara galang dana akuntabel transparan,1
kuota belum terisi orang tua pilih datang ke sd secara langsung,"['kuota', 'belum', 'terisi', 'orang', 'tua', 'pilih', 'datang', 'ke', 'sd', 'secara', 'langsung']","['kuota', 'terisi', 'orang', 'tua', 'pilih', 'sd', 'langsung']",kuota isi orang tua pilih sd langsung,0
peringati harganas pencegahan stunting jadi perhatian,"['peringati', 'harganas', 'pencegahan', 'stunting', 'jadi', 'perhatian']","['peringati', 'harganas', 'pencegahan', 'stunting', 'perhatian']",ingat harganas cegah stunting perhati,1
uncle chen bakmie nikmat yang tersembunyi di pasar gempol,"['uncle', 'chen', 'bakmie', 'nikmat', 'yang', 'tersembunyi', 'di', 'pasar', 'gempol']","['uncle', 'chen', 'bakmie', 'nikmat', 'tersembunyi', 'pasar', 'gempol']",uncle chen bakmie nikmat sembunyi pasar gempol,0
humas kota bandung gelar podcast di pasar kreatif tsm,"['humas', 'kota', 'bandung', 'gelar', 'podcast', 'di', 'pasar', 'kreatif', 'tsm']","['humas', 'kota', 'gelar', 'podcast', 'pasar', 'kreatif', 'tsm']",humas kota gelar podcast pasar kreatif tsm,1
pmk masih mewabah pembagian daging hewan kurban dianjurkan menggunakan plastik,"['pmk', 'masih', 'mewabah', 'pembagian', 'daging', 'hewan', 'kurban', 'dianjurkan', 'menggunakan', 'plastik']","['pmk', 'mewabah', 'pembagian', 'daging', 'hewan', 'kurban', 'dianjurkan', 'plastik']",pmk wabah bagi daging hewan kurban anjur plastik,2
menilik sejarah villa isola bandung,"['menilik', 'sejarah', 'villa', 'isola', 'bandung']","['menilik', 'sejarah', 'villa', 'isola']",tilik sejarah villa isola,0
bukan fogging ini cara efektif paling utama berantas dbd,"['bukan', 'fogging', 'ini', 'cara', 'efektif', 'paling', 'utama', 'berantas', 'dbd']","['fogging', 'efektif', 'utama', 'berantas', 'dbd']",fogging efektif utama berantas dbd,1
yana pastikan akan terus tingkatkan indeks kesehatan kota bandung,"['yana', 'pastikan', 'akan', 'terus', 'tingkatkan', 'indeks', 'kesehatan', 'kota', 'bandung']","['yana', 'pastikan', 'tingkatkan', 'indeks', 'kesehatan', 'kota']",yana pasti tingkat indeks sehat kota,1
the panturas bakal gelar showcase di tiga kota bertajuk wahana ombak banyu asmara,"['the', 'panturas', 'bakal', 'gelar', 'showcase', 'di', 'tiga', 'kota', 'bertajuk', 'wahana', 'ombak', 'banyu', 'asmara']","['the', 'panturas', 'gelar', 'showcase', 'kota', 'bertajuk', 'wahana', 'ombak', 'banyu', 'asmara']",the panturas gelar showcase kota tajuk wahana ombak banyu asmara,1
dari dewa    hingga kangen band bakal tampil di playlist live festival   laswi city heritage      september,"['dari', 'dewa', 'hingga', 'kangen', 'band', 'bakal', 'tampil', 'di', 'playlist', 'live', 'festival', 'laswi', 'city', 'heritage', 'september']","['dewa', 'kangen', 'band', 'tampil', 'playlist', 'live', 'festival', 'laswi', 'city', 'heritage', 'september']",dewa kangen band tampil playlist live festival laswi city heritage september,0
jadwal nonton film ivanna di cgv bandung tayang    juli      lengkap dengan harga tiket,"['jadwal', 'nonton', 'film', 'ivanna', 'di', 'cgv', 'bandung', 'tayang', 'juli', 'lengkap', 'dengan', 'harga', 'tiket']","['jadwal', 'nonton', 'film', 'ivanna', 'cgv', 'tayang', 'juli', 'lengkap', 'harga', 'tiket']",jadwal nonton film ivanna cgv tayang juli lengkap harga tiket,0
contoh kesan dan pesan saat mengikuti mpls di smp sma dan smk cocok diberikan ke panitia osis,"['contoh', 'kesan', 'dan', 'pesan', 'saat', 'mengikuti', 'mpls', 'di', 'smp', 'sma', 'dan', 'smk', 'cocok', 'diberikan', 'ke', 'panitia', 'osis']","['contoh', 'kesan', 'pesan', 'mengikuti', 'mpls', 'smp', 'sma', 'smk', 'cocok', 'panitia', 'osis']",contoh kesan pesan ikut mpls smp sma smk cocok panitia osis,0
rekrutmen pppk      segera dibuka ini persyaratan yang harus dilengkapi,"['rekrutmen', 'pppk', 'segera', 'dibuka', 'ini', 'persyaratan', 'yang', 'harus', 'dilengkapi']","['rekrutmen', 'pppk', 'dibuka', 'persyaratan', 'dilengkapi']",rekrutmen pppk buka syarat lengkap,0
kumpulan quotes mpls      lucu dan unik cocok dibagikan di sosial media dari intagram hingga tiktok,"['kumpulan', 'quotes', 'mpls', 'lucu', 'dan', 'unik', 'cocok', 'dibagikan', 'di', 'sosial', 'media', 'dari', 'intagram', 'hingga', 'tiktok']","['kumpulan', 'quotes', 'mpls', 'lucu', 'unik', 'cocok', 'dibagikan', 'sosial', 'media', 'intagram', 'tiktok']",kumpul quotes mpls lucu unik cocok bagi sosial media intagram tiktok,0
kumpulan contoh surat yang ditunjukan untuk kakak kelas osis dan panitia mpls,"['kumpulan', 'contoh', 'surat', 'yang', 'ditunjukan', 'untuk', 'kakak', 'kelas', 'osis', 'dan', 'panitia', 'mpls']","['kumpulan', 'contoh', 'surat', 'ditunjukan', 'kakak', 'kelas', 'osis', 'panitia', 'mpls']",kumpul contoh surat tunjuk kakak kelas osis panitia mpls,0
jadwal nonton film ivanna di cgv dan xxi bekasi    juli      lengkap dengan harga tiket,"['jadwal', 'nonton', 'film', 'ivanna', 'di', 'cgv', 'dan', 'xxi', 'bekasi', 'juli', 'lengkap', 'dengan', 'harga', 'tiket']","['jadwal', 'nonton', 'film', 'ivanna', 'cgv', 'xxi', 'bekasi', 'juli', 'lengkap', 'harga', 'tiket']",jadwal nonton film ivanna cgv xxi bekas juli lengkap harga tiket,0
link download materi lengkap mpls tema pembinaan mental agama di sekolah,"['link', 'download', 'materi', 'lengkap', 'mpls', 'tema', 'pembinaan', 'mental', 'agama', 'di', 'sekolah']","['link', 'download', 'materi', 'lengkap', 'mpls', 'tema', 'pembinaan', 'mental', 'agama', 'sekolah']",link download materi lengkap mpls tema bina mental agama sekolah,0
sudah beraksi di    lokasi sembilan pelaku curanmor berhasil dibekuk polres cimahi,"['sudah', 'beraksi', 'di', 'lokasi', 'sembilan', 'pelaku', 'curanmor', 'berhasil', 'dibekuk', 'polres', 'cimahi']","['beraksi', 'lokasi', 'sembilan', 'pelaku', 'curanmor', 'berhasil', 'dibekuk', 'polres', 'cimahi']",aksi lokasi sembilan laku curanmor hasil bekuk polres cimahi,2
film ivanna tembus   juta penonton kurang dari satu pekan berikut ini sinopsisnya,"['film', 'ivanna', 'tembus', 'juta', 'penonton', 'kurang', 'dari', 'satu', 'pekan', 'berikut', 'ini', 'sinopsisnya']","['film', 'ivanna', 'tembus', 'juta', 'penonton', 'pekan', 'sinopsisnya']",film ivanna tembus juta tonton pekan sinopsis,0
bikin haru setelah sekian lama ameena putri atta dan aurel akhirnya bertemu gen halilintar,"['bikin', 'haru', 'setelah', 'sekian', 'lama', 'ameena', 'putri', 'atta', 'dan', 'aurel', 'akhirnya', 'bertemu', 'gen', 'halilintar']","['bikin', 'haru', 'sekian', 'ameena', 'putri', 'atta', 'aurel', 'bertemu', 'gen', 'halilintar']",bikin haru sekian ameena putri atta aurel temu gen halilintar,0
bocoran alchemy of souls episode   tayang jam berapa simak jadwal tayangnya dan link nontonnya,"['bocoran', 'alchemy', 'of', 'souls', 'episode', 'tayang', 'jam', 'berapa', 'simak', 'jadwal', 'tayangnya', 'dan', 'link', 'nontonnya']","['bocoran', 'alchemy', 'of', 'souls', 'episode', 'tayang', 'jam', 'simak', 'jadwal', 'tayangnya', 'link', 'nontonnya']",bocor alchemy of souls episode tayang jam simak jadwal tayang link nontonnya,0
jadwal sim keliling kabupaten bandung hari jumat    juli      lokasinya di baleendah dan soreang,"['jadwal', 'sim', 'keliling', 'kabupaten', 'bandung', 'hari', 'jumat', 'juli', 'lokasinya', 'di', 'baleendah', 'dan', 'soreang']","['jadwal', 'sim', 'keliling', 'kabupaten', 'jumat', 'juli', 'lokasinya', 'baleendah', 'soreang']",jadwal sim keliling kabupaten jumat juli lokasi baleendah soreang,0
wajib tahu terlalu sering minum minuman manis kemasan ternyata bisa picu penyakit kanker mematikan,"['wajib', 'tahu', 'terlalu', 'sering', 'minum', 'minuman', 'manis', 'kemasan', 'ternyata', 'bisa', 'picu', 'penyakit', 'kanker', 'mematikan']","['wajib', 'minum', 'minuman', 'manis', 'kemasan', 'picu', 'penyakit', 'kanker', 'mematikan']",wajib minum minum manis kemas picu sakit kanker mati,2
lagi viral ini link test usia mental indonesia cukup klik link berikut,"['lagi', 'viral', 'ini', 'link', 'test', 'usia', 'mental', 'indonesia', 'cukup', 'klik', 'link', 'berikut']","['viral', 'link', 'test', 'usia', 'mental', 'indonesia', 'klik', 'link']",viral link test usia mental indonesia klik link,0
postingan anya geraldine bikin warganet meleleh saat kenakan tanktop putih,"['postingan', 'anya', 'geraldine', 'bikin', 'warganet', 'meleleh', 'saat', 'kenakan', 'tanktop', 'putih']","['postingan', 'anya', 'geraldine', 'bikin', 'warganet', 'meleleh', 'kenakan', 'tanktop', 'putih']",postingan anya geraldine bikin warganet leleh kena tanktop putih,0
potret glenca chysara dengan ootd bergaya trendi tampil memesona dan dipuji warganet,"['potret', 'glenca', 'chysara', 'dengan', 'ootd', 'bergaya', 'trendi', 'tampil', 'memesona', 'dan', 'dipuji', 'warganet']","['potret', 'glenca', 'chysara', 'ootd', 'bergaya', 'trendi', 'tampil', 'memesona', 'dipuji', 'warganet']",potret glenca chysara ootd gaya trendi tampil pesona puji warganet,1
