title,Token,stopword,stemmed,label
pansus 4 dprd kota bandung gelar raker soal ekpose ppkd tentang pemajuan kebudayaan,"['pansus', '4', 'dprd', 'kota', 'bandung', 'gelar', 'raker', 'soal', 'ekpose', 'ppkd', 'tentang', 'pemajuan', 'kebudayaan']","['pansus', '4', 'dprd', 'kota', 'gelar', 'raker', 'ekpose', 'ppkd', 'pemajuan', 'kebudayaan']",pansus 4 dprd kota gelar raker ekpose ppkd maju budaya,0
melalui surat edaran wali kota bandung dukung program pemutihan pkb hingga 31 agustus,"['melalui', 'surat', 'edaran', 'wali', 'kota', 'bandung', 'dukung', 'program', 'pemutihan', 'pkb', 'hingga', '31', 'agustus']","['surat', 'edaran', 'wali', 'kota', 'dukung', 'program', 'pemutihan', 'pkb', '31', 'agustus']",surat edar wali kota dukung program mutih pkb 31 agustus,1
ema sumarna pastikan taman kota bandung dalam kondisi terpelihara,"['ema', 'sumarna', 'pastikan', 'taman', 'kota', 'bandung', 'dalam', 'kondisi', 'terpelihara']","['ema', 'sumarna', 'pastikan', 'taman', 'kota', 'kondisi', 'terpelihara']",ema sumarna pasti taman kota kondisi pelihara,1
polisi terjunkan ratusan personel bantu korban banjir bandang di garut,"['polisi', 'terjunkan', 'ratusan', 'personel', 'bantu', 'korban', 'banjir', 'bandang', 'di', 'garut']","['polisi', 'terjunkan', 'ratusan', 'personel', 'bantu', 'korban', 'banjir', 'bandang', 'garut']",polisi terjun ratus personel bantu korban banjir bandang garut,1
kadisdik kota bandung tegaskan mpls tumbuhkan kreativitas siswa baru,"['kadisdik', 'kota', 'bandung', 'tegaskan', 'mpls', 'tumbuhkan', 'kreativitas', 'siswa', 'baru']","['kadisdik', 'kota', 'tegaskan', 'mpls', 'tumbuhkan', 'kreativitas', 'siswa']",kadisdik kota tegas mpls tumbuh kreativitas siswa,1
nunung nurasiah harapkan pelatihan pembuatan pastry tambah pengalaman peserta,"['nunung', 'nurasiah', 'harapkan', 'pelatihan', 'pembuatan', 'pastry', 'tambah', 'pengalaman', 'peserta']","['nunung', 'nurasiah', 'harapkan', 'pelatihan', 'pembuatan', 'pastry', 'pengalaman', 'peserta']",nunung nurasiah harap latih buat pastry alam serta,1
komisi ii dorong pemprov jabar menaikkan kelas pimpinan uptd pphh cirebon dan optimalisasi wub,"['komisi', 'ii', 'dorong', 'pemprov', 'jabar', 'menaikkan', 'kelas', 'pimpinan', 'uptd', 'pphh', 'cirebon', 'dan', 'optimalisasi', 'wub']","['komisi', 'ii', 'dorong', 'pemprov', 'jabar', 'menaikkan', 'kelas', 'pimpinan', 'uptd', 'pphh', 'cirebon', 'optimalisasi', 'wub']",komisi ii dorong pemprov jabar naik kelas pimpin uptd pphh cirebon optimalisasi wub,1
dir reskrimsus polda jabar pimpin konferensi pers praktek pengoplosan gas lpg subsidi ke lpg non subsidi,"['dir', 'reskrimsus', 'polda', 'jabar', 'pimpin', 'konferensi', 'pers', 'praktek', 'pengoplosan', 'gas', 'lpg', 'subsidi', 'ke', 'lpg', 'non', 'subsidi']","['dir', 'reskrimsus', 'polda', 'jabar', 'pimpin', 'konferensi', 'pers', 'praktek', 'pengoplosan', 'gas', 'lpg', 'subsidi', 'lpg', 'non', 'subsidi']",dir reskrimsus polda jabar pimpin konferensi pers praktek oplos gas lpg subsidi lpg non subsidi,0
pemkot bandung tambah ruang publik baru diberinama ciko arena 1,"['pemkot', 'bandung', 'tambah', 'ruang', 'publik', 'baru', 'diberinama', 'ciko', 'arena', '1']","['pemkot', 'ruang', 'publik', 'diberinama', 'ciko', 'arena', '1']",pemkot ruang publik rama ciko arena 1,1
pencarian orang hilang bhabinkamtibmas dan babinsa bersama warga lakukan penyisiran di desa cibeber kecamatan manonjaya,"['pencarian', 'orang', 'hilang', 'bhabinkamtibmas', 'dan', 'babinsa', 'bersama', 'warga', 'lakukan', 'penyisiran', 'di', 'desa', 'cibeber', 'kecamatan', 'manonjaya']","['pencarian', 'orang', 'hilang', 'bhabinkamtibmas', 'babinsa', 'warga', 'lakukan', 'penyisiran', 'desa', 'cibeber', 'kecamatan', 'manonjaya']",cari orang hilang bhabinkamtibmas babinsa warga laku sisir desa cibeber camat manonjaya,1
hut ke-61 ikwi gelar konsolidasi organisasi,"['hut', 'ke', '-', '61', 'ikwi', 'gelar', 'konsolidasi', 'organisasi']","['hut', '-', '61', 'ikwi', 'gelar', 'konsolidasi', 'organisasi']",hut - 61 ikwi gelar konsolidasi organisasi,1
tahun ini mpls dan ptm sekolah di kota bandung berlangsung 100 persen,"['tahun', 'ini', 'mpls', 'dan', 'ptm', 'sekolah', 'di', 'kota', 'bandung', 'berlangsung', '100', 'persen']","['mpls', 'ptm', 'sekolah', 'kota', '100', 'persen']",mpls ptm sekolah kota 100 persen,1
wadir lantas polda jabar apresiasi pelayanan samsat kota bandung barat,"['wadir', 'lantas', 'polda', 'jabar', 'apresiasi', 'pelayanan', 'samsat', 'kota', 'bandung', 'barat']","['wadir', 'lantas', 'polda', 'jabar', 'apresiasi', 'pelayanan', 'samsat', 'kota', 'barat']",wadir lantas polda jabar apresiasi layan samsat kota barat,1
kabid humas polda jabar tim penelitian akademi kepolisisan laksanakan penelitian analisis kompetensi paja akpol lulusan tahun 2020-2021,"['kabid', 'humas', 'polda', 'jabar', 'tim', 'penelitian', 'akademi', 'kepolisisan', 'laksanakan', 'penelitian', 'analisis', 'kompetensi', 'paja', 'akpol', 'lulusan', 'tahun', '2020', '-', '2021']","['kabid', 'humas', 'polda', 'jabar', 'tim', 'penelitian', 'akademi', 'kepolisisan', 'laksanakan', 'penelitian', 'analisis', 'kompetensi', 'paja', 'akpol', 'lulusan', '2020', '-', '2021']",kabid humas polda jabar tim teliti akademi kepolisisan laksana teliti analisis kompetensi paja akpol lulus 2020 - 2021,0
minim pendaftar baru disdik kota bandung bakal buka lagi ppdb online,"['minim', 'pendaftar', 'baru', 'disdik', 'kota', 'bandung', 'bakal', 'buka', 'lagi', 'ppdb', 'online']","['minim', 'pendaftar', 'disdik', 'kota', 'buka', 'ppdb', 'online']",minim daftar disdik kota buka ppdb online,1
tindak tegas premanisme polisi gerebek markas ormas dan amankan puluhan anggotanya,"['tindak', 'tegas', 'premanisme', 'polisi', 'gerebek', 'markas', 'ormas', 'dan', 'amankan', 'puluhan', 'anggotanya']","['tindak', 'premanisme', 'polisi', 'gerebek', 'markas', 'ormas', 'amankan', 'puluhan', 'anggotanya']",tindak preman polisi gerebek markas ormas aman puluh anggota,1
kapal polisi patroli amankan teluk palabuhanratu,"['kapal', 'polisi', 'patroli', 'amankan', 'teluk', 'palabuhanratu']","['kapal', 'polisi', 'patroli', 'amankan', 'teluk', 'palabuhanratu']",kapal polisi patroli aman teluk palabuhanratu,1
dprd kota bandung apresisasi konsep rass,"['dprd', 'kota', 'bandung', 'apresisasi', 'konsep', 'rass']","['dprd', 'kota', 'apresisasi', 'konsep', 'rass']",dprd kota apresisasi konsep rass,1
yana mulyana jalani observasi namun pastikan dalam keadaan sehat,"['yana', 'mulyana', 'jalani', 'observasi', 'namun', 'pastikan', 'dalam', 'keadaan', 'sehat']","['yana', 'mulyana', 'jalani', 'observasi', 'pastikan', 'sehat']",yana mulyana jalan observasi pasti sehat,0
yana sambut baik penyelenggaraan liga ibl di kota bandung,"['yana', 'sambut', 'baik', 'penyelenggaraan', 'liga', 'ibl', 'di', 'kota', 'bandung']","['yana', 'sambut', 'penyelenggaraan', 'liga', 'ibl', 'kota']",yana sambut selenggara liga ibl kota,1
optimalkan layanan spbe pemkot bandung kerja sama dengan bssn,"['optimalkan', 'layanan', 'spbe', 'pemkot', 'bandung', 'kerja', 'sama', 'dengan', 'bssn']","['optimalkan', 'layanan', 'spbe', 'pemkot', 'kerja', 'bssn']",optimal layan spbe pemkot kerja bssn,1
bank bjb gelar bussiness review semester i tahun 2022,"['bank', 'bjb', 'gelar', 'bussiness', 'review', 'semester', 'i', 'tahun', '2022']","['bank', 'bjb', 'gelar', 'bussiness', 'review', 'semester', 'i', '2022']",bank bjb gelar bussiness review semester i 2022,1
ppdb tahap 2 sebagian orang tua pilih datang ke sd secara langsung,"['ppdb', 'tahap', '2', 'sebagian', 'orang', 'tua', 'pilih', 'datang', 'ke', 'sd', 'secara', 'langsung']","['ppdb', 'tahap', '2', 'orang', 'tua', 'pilih', 'sd', 'langsung']",ppdb tahap 2 orang tua pilih sd langsung,0
pemkot bandung rancang 8 program prioritas bakal anggarkan rp58 triliun,"['pemkot', 'bandung', 'rancang', '8', 'program', 'prioritas', 'bakal', 'anggarkan', 'rp58', 'triliun']","['pemkot', 'rancang', '8', 'program', 'prioritas', 'anggarkan', 'rp58', 'triliun']",pemkot rancang 8 program prioritas anggar rp58 triliun,1
pasca banjir bandang komisi i tinjau kesalahan penanganan aset penting di desa sukaratu garut,"['pasca', 'banjir', 'bandang', 'komisi', 'i', 'tinjau', 'kesalahan', 'penanganan', 'aset', 'penting', 'di', 'desa', 'sukaratu', 'garut']","['pasca', 'banjir', 'bandang', 'komisi', 'i', 'tinjau', 'kesalahan', 'penanganan', 'aset', 'desa', 'sukaratu', 'garut']",pasca banjir bandang komisi i tinjau salah tangan aset desa sukaratu garut,0
monitoring pmk polisi sambangi peternak hewan dalam rangka ops aman nusa ii di desa mertasinga,"['monitoring', 'pmk', 'polisi', 'sambangi', 'peternak', 'hewan', 'dalam', 'rangka', 'ops', 'aman', 'nusa', 'ii', 'di', 'desa', 'mertasinga']","['monitoring', 'pmk', 'polisi', 'sambangi', 'peternak', 'hewan', 'rangka', 'ops', 'aman', 'nusa', 'ii', 'desa', 'mertasinga']",monitoring pmk polisi sambang ternak hewan rangka ops aman nusa ii desa mertasinga,1
tim sar sat brimob polda jabar laksanakan pengecekan tebing rawan longsor di lembang,"['tim', 'sar', 'sat', 'brimob', 'polda', 'jabar', 'laksanakan', 'pengecekan', 'tebing', 'rawan', 'longsor', 'di', 'lembang']","['tim', 'sar', 'sat', 'brimob', 'polda', 'jabar', 'laksanakan', 'pengecekan', 'tebing', 'rawan', 'longsor', 'lembang']",tim sar sat brimob polda jabar laksana kece tebing rawan longsor lembang,1
kabid humas polda jabar amankan pelaku penyalahgunaan gas lpg subsidi di subang,"['kabid', 'humas', 'polda', 'jabar', 'amankan', 'pelaku', 'penyalahgunaan', 'gas', 'lpg', 'subsidi', 'di', 'subang']","['kabid', 'humas', 'polda', 'jabar', 'amankan', 'pelaku', 'penyalahgunaan', 'gas', 'lpg', 'subsidi']",kabid humas polda jabar aman laku penyalahgunaan gas lpg subsidi,1
bank bjb berikan pembinaan kepada petani melalui pola kemitraan,"['bank', 'bjb', 'berikan', 'pembinaan', 'kepada', 'petani', 'melalui', 'pola', 'kemitraan']","['bank', 'bjb', 'pembinaan', 'petani', 'pola', 'kemitraan']",bank bjb bina tani pola mitra,1
bank bjb akan gelar bincang jumat bisnis spesial episode 222,"['bank', 'bjb', 'akan', 'gelar', 'bincang', 'jumat', 'bisnis', 'spesial', 'episode', '222']","['bank', 'bjb', 'gelar', 'bincang', 'jumat', 'bisnis', 'spesial', 'episode', '222']",bank bjb gelar bincang jumat bisnis spesial episode 222,1
polisi terus lakukan pengecekan harga dan ketersediaan minyak goreng di desa kroya kabupaten indramayu,"['polisi', 'terus', 'lakukan', 'pengecekan', 'harga', 'dan', 'ketersediaan', 'minyak', 'goreng', 'di', 'desa', 'kroya', 'kabupaten', 'indramayu']","['polisi', 'lakukan', 'pengecekan', 'harga', 'ketersediaan', 'minyak', 'goreng', 'desa', 'kroya', 'kabupaten', 'indramayu']",polisi laku kece harga sedia minyak goreng desa kroya kabupaten indramayu,0
polda jabar akan tindak tegas penonton yang masuk tanpa tiket,"['polda', 'jabar', 'akan', 'tindak', 'tegas', 'penonton', 'yang', 'masuk', 'tanpa', 'tiket']","['polda', 'jabar', 'tindak', 'penonton', 'masuk', 'tiket']",polda jabar tindak tonton masuk tiket,1
kini ikwi jawa barat punya gedung sekretariat baru,"['kini', 'ikwi', 'jawa', 'barat', 'punya', 'gedung', 'sekretariat', 'baru']","['ikwi', 'jawa', 'barat', 'gedung', 'sekretariat']",ikwi jawa barat gedung sekretariat,1
pandemi covid-19 belum berakhir ratusan warga sukabumi jalani vaksinasi booster,"['pandemi', 'covid', '-', '19', 'belum', 'berakhir', 'ratusan', 'warga', 'sukabumi', 'jalani', 'vaksinasi', 'booster']","['pandemi', 'covid', '-', '19', 'ratusan', 'warga', 'sukabumi', 'jalani', 'vaksinasi', 'booster']",pandemi covid - 19 ratus warga sukabumi jalan vaksinasi booster,1
periode juni hingga juli 2022 polisi amankan 33 tersangka kasus narkotika di kabupaten bandung,"['periode', 'juni', 'hingga', 'juli', '2022', 'polisi', 'amankan', '33', 'tersangka', 'kasus', 'narkotika', 'di', 'kabupaten', 'bandung']","['periode', 'juni', 'juli', '2022', 'polisi', 'amankan', '33', 'tersangka', 'narkotika', 'kabupaten']",periode juni juli 2022 polisi aman 33 sangka narkotika kabupaten,1
polisi berhasil tangkap 8 orang diduga joki utbk sbmptn di jatim,"['polisi', 'berhasil', 'tangkap', '8', 'orang', 'diduga', 'joki', 'utbk', 'sbmptn', 'di', 'jatim']","['polisi', 'berhasil', 'tangkap', '8', 'orang', 'diduga', 'joki', 'utbk', 'sbmptn', 'jatim']",polisi hasil tangkap 8 orang duga joki utbk sbmptn jatim,1
kabid humas polda jabar berhasil amankan komplotan pencuri kain woven,"['kabid', 'humas', 'polda', 'jabar', 'berhasil', 'amankan', 'komplotan', 'pencuri', 'kain', 'woven']","['kabid', 'humas', 'polda', 'jabar', 'berhasil', 'amankan', 'komplotan', 'pencuri', 'kain', 'woven']",kabid humas polda jabar hasil aman komplot curi kain woven,1
ketua dprd kota bandung desak pemkot bandung kembali terapkan ganjil genap,"['ketua', 'dprd', 'kota', 'bandung', 'desak', 'pemkot', 'bandung', 'kembali', 'terapkan', 'ganjil', 'genap']","['ketua', 'dprd', 'kota', 'desak', 'pemkot', 'terapkan', 'ganjil', 'genap']",ketua dprd kota desak pemkot terap ganjil genap,0
targetkan geng motor patroli polisi bubarkan tongkrongan remaja dan amankan sepeda motor berknalpot bising,"['targetkan', 'geng', 'motor', 'patroli', 'polisi', 'bubarkan', 'tongkrongan', 'remaja', 'dan', 'amankan', 'sepeda', 'motor', 'berknalpot', 'bising']","['targetkan', 'geng', 'motor', 'patroli', 'polisi', 'bubarkan', 'tongkrongan', 'remaja', 'amankan', 'sepeda', 'motor', 'berknalpot', 'bising']",target geng motor patroli polisi bubar tongkrong remaja aman sepeda motor knalpot bising,1
komisi b menilai masih banyak yang harus dibenahi oleh rsud kota bandung,"['komisi', 'b', 'menilai', 'masih', 'banyak', 'yang', 'harus', 'dibenahi', 'oleh', 'rsud', 'kota', 'bandung']","['komisi', 'b', 'menilai', 'dibenahi', 'rsud', 'kota']",komisi b nilai benah rsud kota,1
geliatkan pertumbuhan ekonomi kota bandung,"['geliatkan', 'pertumbuhan', 'ekonomi', 'kota', 'bandung']","['geliatkan', 'pertumbuhan', 'ekonomi', 'kota']",geliat tumbuh ekonomi kota,0
waspada kota bandung sudah memasuki musim kemarau sejak awal juli,"['waspada', 'kota', 'bandung', 'sudah', 'memasuki', 'musim', 'kemarau', 'sejak', 'awal', 'juli']","['waspada', 'kota', 'memasuki', 'musim', 'kemarau', 'juli']",waspada kota pasuk musim kemarau juli,1
seorang lelaki setengah baya menculik dan rudapaksa bocah 11 tahun di sumenep,"['seorang', 'lelaki', 'setengah', 'baya', 'menculik', 'dan', 'rudapaksa', 'bocah', '11', 'tahun', 'di', 'sumenep']","['lelaki', 'baya', 'menculik', 'rudapaksa', 'bocah', '11', 'sumenep']",lelaki baya culik rudapaksa bocah 11 sumenep,2
tak perlu antre ternyata bayar pbb sangat mudah cukup lewat handphone,"['tak', 'perlu', 'antre', 'ternyata', 'bayar', 'pbb', 'sangat', 'mudah', 'cukup', 'lewat', 'handphone']","['antre', 'bayar', 'pbb', 'mudah', 'handphone']",antre bayar pbb mudah handphone,1
dampingi tim bea cukai berantas rokok illegal sat pol pp sumedang siapkan personel,"['dampingi', 'tim', 'bea', 'cukai', 'berantas', 'rokok', 'illegal', 'sat', 'pol', 'pp', 'sumedang', 'siapkan', 'personel']","['dampingi', 'tim', 'bea', 'cukai', 'berantas', 'rokok', 'illegal', 'sat', 'pol', 'pp', 'sumedang', 'siapkan', 'personel']",damping tim bea cukai berantas rokok illegal sat pol pp sumedang siap personel,1
dudung abdurachman loper koran jadi jenderal,"['dudung', 'abdurachman', 'loper', 'koran', 'jadi', 'jenderal']","['dudung', 'abdurachman', 'loper', 'koran', 'jenderal']",dudung abdurachman loper koran jenderal,1
brigjen tni iroth ajak smsi berkolaborasi menangkal penyalahgunaan media siber untuk kepentingan jahat,"['brigjen', 'tni', 'iroth', 'ajak', 'smsi', 'berkolaborasi', 'menangkal', 'penyalahgunaan', 'media', 'siber', 'untuk', 'kepentingan', 'jahat']","['brigjen', 'tni', 'iroth', 'ajak', 'smsi', 'berkolaborasi', 'menangkal', 'penyalahgunaan', 'media', 'siber', 'kepentingan', 'jahat']",brigjen tni iroth ajak smsi kolaborasi tangkal penyalahgunaan media siber penting jahat,1
sekda taati prokes bantu pemulihan ekonomi,"['sekda', 'taati', 'prokes', 'bantu', 'pemulihan', 'ekonomi']","['sekda', 'taati', 'prokes', 'bantu', 'pemulihan', 'ekonomi']",sekda taat prokes bantu pulih ekonomi,1
kota bandung siap jadi menjadi tuan rumah liga ibl playoff musim 2022,"['kota', 'bandung', 'siap', 'jadi', 'menjadi', 'tuan', 'rumah', 'liga', 'ibl', 'playoff', 'musim', '2022']","['kota', 'tuan', 'rumah', 'liga', 'ibl', 'playoff', 'musim', '2022']",kota tuan rumah liga ibl playoff musim 2022,1
sumedang percepatan target 30 persen booster di akhir agustus 2022,"['sumedang', 'percepatan', 'target', '30', 'persen', 'booster', 'di', 'akhir', 'agustus', '2022']","['sumedang', 'percepatan', 'target', '30', 'persen', 'booster', 'agustus', '2022']",sumedang cepat target 30 persen booster agustus 2022,1
bupati dony menganggap fenomena ini seperti dukungan dari alam semesta,"['bupati', 'dony', 'menganggap', 'fenomena', 'ini', 'seperti', 'dukungan', 'dari', 'alam', 'semesta']","['bupati', 'dony', 'menganggap', 'fenomena', 'dukungan', 'alam', 'semesta']",bupati dony anggap fenomena dukung alam semesta,1
kepsek dan op rancaekek jalani rekon bmd dari tim disdik kab bandung,"['kepsek', 'dan', 'op', 'rancaekek', 'jalani', 'rekon', 'bmd', 'dari', 'tim', 'disdik', 'kab', 'bandung']","['kepsek', 'op', 'rancaekek', 'jalani', 'rekon', 'bmd', 'tim', 'disdik', 'kab']",kepsek op rancaekek jalan rekon bmd tim disdik kab,0
inilah kelebihan instax mini liplay yang perlu kamu ketahui,"['inilah', 'kelebihan', 'instax', 'mini', 'liplay', 'yang', 'perlu', 'kamu', 'ketahui']","['kelebihan', 'instax', 'mini', 'liplay', 'ketahui']",lebih instax mini liplay tahu,1
pemkot bandung kucurkan dana uhc rp240 miliar per tahun,"['pemkot', 'bandung', 'kucurkan', 'dana', 'uhc', 'rp240', 'miliar', 'per', 'tahun']","['pemkot', 'kucurkan', 'dana', 'uhc', 'rp240', 'miliar']",pemkot kucur dana uhc rp240 miliar,1
tim kewaspadaan dini daerah dibekali pengetahun intelijen,"['tim', 'kewaspadaan', 'dini', 'daerah', 'dibekali', 'pengetahun', 'intelijen']","['tim', 'kewaspadaan', 'daerah', 'dibekali', 'pengetahun', 'intelijen']",tim waspada daerah bekal tahun intelijen,1
wisata kampung buricak burinong dikunjungi pemkab dan dprd,"['wisata', 'kampung', 'buricak', 'burinong', 'dikunjungi', 'pemkab', 'dan', 'dprd']","['wisata', 'kampung', 'buricak', 'burinong', 'dikunjungi', 'pemkab', 'dprd']",wisata kampung buricak burinong kunjung pemkab dprd,1
selama tiga hari mahasiswa semester vii pai stai unsap ikuti kim,"['selama', 'tiga', 'hari', 'mahasiswa', 'semester', 'vii', 'pai', 'stai', 'unsap', 'ikuti', 'kim']","['mahasiswa', 'semester', 'vii', 'pai', 'stai', 'unsap', 'ikuti', 'kim']",mahasiswa semester vii pai stai unsap ikut kim,1
kmd untuk kepala sltp resmi dibuka wabup,"['kmd', 'untuk', 'kepala', 'sltp', 'resmi', 'dibuka', 'wabup']","['kmd', 'kepala', 'sltp', 'resmi', 'dibuka', 'wabup']",kmd kepala sltp resmi buka wabup,1
green leadership nirwasita tantra 2022 walikota pemkot dan dprd kota sukabumi berbarengan raih peringkat pertama,"['green', 'leadership', 'nirwasita', 'tantra', '2022', 'walikota', 'pemkot', 'dan', 'dprd', 'kota', 'sukabumi', 'berbarengan', 'raih', 'peringkat', 'pertama']","['green', 'leadership', 'nirwasita', 'tantra', '2022', 'walikota', 'pemkot', 'dprd', 'kota', 'sukabumi', 'berbarengan', 'raih', 'peringkat']",green leadership nirwasita tantra 2022 walikota pemkot dprd kota sukabumi bareng raih peringkat,1
bagian organisasi setda gelar sosialisasi anjab dan abk,"['bagian', 'organisasi', 'setda', 'gelar', 'sosialisasi', 'anjab', 'dan', 'abk']","['organisasi', 'setda', 'gelar', 'sosialisasi', 'anjab', 'abk']",organisasi setda gelar sosialisasi anjab abk,1
satker disdik kab bandung â€˜reinkarnasiâ€™ korwil yang di ko,"['satker', 'disdik', 'kab', 'bandung', 'â', '€', '˜', 'reinkarnasiâ', '€', '™', 'korwil', 'yang', 'di', 'ko']","['satker', 'disdik', 'kab', 'â', '€', '˜', 'reinkarnasiâ', '€', '™', 'korwil', 'ko']",satker disdik kab    reinkarnasi   korwil ko,0
pemkot bandung bersama kodim 0618/bs mensalurkan 2200 dus minyak goreng curah,"['pemkot', 'bandung', 'bersama', 'kodim', '0618', '/', 'bs', 'mensalurkan', '2200', 'dus', 'minyak', 'goreng', 'curah']","['pemkot', 'kodim', '0618', '/', 'bs', 'mensalurkan', '2200', 'dus', 'minyak', 'goreng', 'curah']",pemkot kodim 0618  bs salur 2200 dus minyak goreng curah,1
